user_loc,fr_loc,distance
AL03,IE06,2463.025539960867
AL03,IS00,3730.8052097529207
AL03,ITC1,1130.137385568949
AL03,ITC2,1187.4060888915155
AL03,ITC3,1018.9359397150279
AL03,ITC4,1037.034836122351
AL03,ITF1,551.2999311055604
AL03,ITF2,481.5175922292586
AL03,ITF3,471.40791296874846
AL03,ITF4,273.13723790745075
AL03,ITF5,340.8524333954319
AL03,ITF6,366.19936589522985
AL03,ITG1,603.9543077429254
AL03,ITG2,948.0194923006183
AL03,ITH1,985.88933486791
AL03,ITH2,962.2146132833886
AL03,ITH3,882.2742825114342
AL03,ITH4,838.144789645936
AL03,ITH5,860.3778105338386
AL03,ITI1,834.3852085477796
AL03,ITI2,692.7382263738062
AL03,ITI3,659.0241962192739
AL03,ITI4,639.6364406673958
AL03,LI00,1127.0475978337238
AL03,LT01,1643.1812821190847
AL03,LT02,1684.0121380757791
AL03,LU00,1508.9144192287174
AL03,LV00,1860.3353404802601
AL03,ME00,267.6385251052166
AL03,MK00,195.9151915187726
AL03,MT00,707.1442148384934
AL03,NL11,1745.064632940613
AL03,NL12,1772.0295929884883
AL03,NL13,1716.822288573551
AL03,NL21,1686.6347504956993
AL03,NL22,1685.4972254369845
AL03,NL23,1746.0610364421534
AL03,NL31,1725.7351946247534
AL03,NL32,1770.442797843295
AL03,NL33,1753.5311255776512
AL03,NL34,1746.7627410008056
AL03,NL41,1685.8998358274973
AL03,NL42,1613.4609719725033
AL03,NO01,2265.696695986731
AL03,NO02,2425.7740504332382
AL03,NO03,2251.6117153306136
AL03,NO04,2260.6944064246363
AL03,NO05,2477.975625858217
AL03,NO06,2656.441060876812
AL03,NO07,3101.5025494533015
AL03,PL21,1054.6938205884087
AL03,PL22,1096.7702761297962
AL03,PL41,1334.7903994146259
AL03,PL42,1506.8753491598723
AL03,PL43,1348.968216840443
AL03,PL51,1213.3503656828805
AL03,PL52,1146.185620197832
AL03,PL61,1406.9595993938221
AL03,PL62,1493.7364261269886
AL03,PL63,1541.6445131490896
AL03,PL71,1249.039805327299
AL03,PL72,1158.4250198174352
AL03,PL81,1216.1877143314023
AL03,PL82,1075.6410813641091
AL03,PL84,1440.2978821143981
AL03,PL91,1313.6152882637462
AL03,PL92,1317.8480333991556
AL03,PT11,2382.2171125400455
AL03,PT15,2464.8007124084593
AL03,PT16,2409.2045976535537
AL03,PT17,2499.3504205740155
AL03,PT18,2426.423387279656
AL03,PT20,4143.229772953317
AL03,PT30,3456.317208100218
AL03,RO11,795.8777991341735
AL03,RO12,743.1494434497499
AL03,RO21,914.1820471474397
AL03,RO22,815.8988438147483
AL03,RO31,668.6460878842395
AL03,RO32,665.1924295274614
AL03,RO41,546.6285435474784
AL03,RO42,612.6702628847956
AL03,RS11,470.1902209523168
AL03,RS12,553.2571004605101
AL03,RS21,388.4451100307805
AL03,RS22,377.67674419925135
AL03,SE11,2117.689516150825
AL03,SE12,2110.0396431389313
AL03,SE21,1904.4189244957201
AL03,SE22,1791.2359162686353
AL03,SE23,2029.9487035743257
AL03,SE31,2292.116474937227
AL03,SE32,2541.1292495393654
AL03,SE33,2831.120462755716
AL03,SI03,752.5487748640161
AL03,SI04,782.0514539110001
AL03,SK01,903.5913713950705
AL03,SK02,903.2748627194998
AL03,SK03,935.170915937122
AL03,SK04,948.160029795134
AL03,TR10,708.4830860526729
AL03,TR21,608.9228426643032
AL03,TR22,637.7232448400576
AL03,TR31,655.6680696830059
AL03,TR32,804.580806093058
AL03,TR33,798.0960419388961
AL03,TR41,804.8224654036848
AL03,TR42,863.0785563201013
AL03,TR51,1066.2272919609034
AL03,TR52,1121.1745739172445
AL03,TR61,1007.4636720961624
AL03,TR62,1332.4969161344995
AL03,TR63,1474.442353500522
AL03,TR71,1226.5567979054044
AL03,TR72,1379.2591359390283
AL03,TR81,1022.5955944725189
AL03,TR82,1169.314177137017
AL03,TR83,1330.846639304742
AL03,TR90,1613.9904325182836
AL03,TRA1,1772.6099080300542
AL03,TRA2,1969.9741184212764
AL03,TRB1,1637.2982161757536
AL03,TRB2,1990.7075061266103
AL03,TRC1,1556.7247438897136
AL03,TRC2,1719.299221768075
AL03,TRC3,1880.010880588685
AL03,UKC1,2246.7541146007457
AL03,UKC2,2281.387827654895
AL03,UKD1,2324.6522402707114
AL03,UKD3,2220.337357314563
AL03,UKD4,2256.2896035025524
AL03,UKD6,2221.2218672833524
AL03,UKD7,2251.448804623519
AL03,UKE1,2136.645894738341
AL03,UKE2,2205.6101813675627
AL03,UKE3,2169.2262888588284
AL03,UKE4,2202.446707043232
AL03,UKF1,2140.684271269807
AL03,UKF2,2089.0773884416817
AL03,UKF3,2083.952920434367
AL03,UKG1,2134.3064117018653
AL03,UKG2,2179.1535364404135
AL03,UKG3,2141.024692578929
AL03,UKH1,1989.1886705727957
AL03,UKH2,2013.9679703812646
AL03,UKH3,1954.1356735803806
AL03,UKI3,1983.5928346721255
AL03,UKI4,1976.8447127086397
AL03,UKI5,1971.9972933414385
AL03,UKI6,1972.9421683375895
AL03,UKI7,1994.1712314980007
AL03,UKJ1,2046.267066705231
AL03,UKJ2,1965.3291474772157
AL03,UKJ3,2022.5433619338976
AL03,UKJ4,1921.965179313575
AL03,UKK1,2113.3333747237366
AL03,UKK2,2095.09601604535
AL03,UKK3,2226.291054217872
AL03,UKK4,2171.5820023433894
AL03,UKL1,2229.1674279047743
AL03,UKL2,2196.093974089301
AL03,UKM5,2481.7255071639265
AL03,UKM6,2586.9272268544382
AL03,UKM7,2442.678855965516
AL03,UKM8,2475.2498100462835
AL03,UKM9,2432.718672540265
AL03,UKN0,2487.3992308348666
AL03,UKN1,2535.168152052596
AT11,AL01,688.130931914016
AT11,AL02,755.668808886704
AT11,AL03,842.6480615445296
AT11,AT11,0
AT11,AT12,97.87080846205316
AT11,AT13,73.92548723903207
AT11,AT21,218.79491939356396
AT11,AT22,113.72707823814935
AT11,AT31,210.2501370556177
AT11,AT32,261.20060661438686
AT11,AT33,383.9390049589616
AT11,AT34,513.1913990643518
AT11,BE10,960.3637621510986
AT11,BE21,958.0621562634689
AT11,BE22,895.0008009231433
AT11,BE23,1001.5976551573716
AT11,BE24,948.9393389843194
AT11,BE25,1047.819398916724
AT11,BE31,938.5994179151066
AT11,BE32,972.9191494788812
AT11,BE33,863.7644049034086
AT11,BE34,849.6904310464004
AT11,BE35,910.0653537578776
AT11,BG31,741.0901402188575
AT11,BG32,870.9756067609836
AT11,BG33,972.8330889086619
AT11,BG34,967.808482767911
AT11,BG41,775.6056417121965
AT11,BG42,903.7192068164089
AT11,CH01,762.0719664158348
AT11,CH02,696.2321738929724
AT11,CH03,649.716614670679
AT11,CH04,597.3445424976957
AT11,CH05,556.9913833217718
AT11,CH06,622.4025906535402
AT11,CH07,607.3510503868663
AT11,CY00,1961.5347859811577
AT11,CZ01,317.96019661878
AT11,CZ02,309.05464144139836
AT11,CZ03,283.3100000351598
AT11,CZ04,391.77593040649765
AT11,CZ05,312.2697848953645
AT11,CZ06,180.98823435710386
AT11,CZ07,228.5637245733745
AT11,CZ08,271.179977772262
AT11,DE11,552.837346592385
AT11,DE12,615.7089251266063
AT11,DE13,629.656206546505
AT11,DE14,536.7569853783801
AT11,DE21,375.3364579669616
AT11,DE22,312.17069541632344
AT11,DE23,385.10955048133644
AT11,DE24,473.7116816699399
AT11,DE25,464.3170207545081
AT11,DE26,561.9424253360455
AT11,DE27,458.2794783953972
AT11,DE30,592.6085582928647
AT11,DE40,582.3662289124796
AT11,DE50,835.6475748106436
AT11,DE60,809.55517756485
AT11,DE71,641.8209741755306
AT11,DE72,671.9483036481873
AT11,DE73,645.6408788944977
AT11,DE80,757.4605444206021
AT11,DE91,669.8438401571002
AT11,DE92,732.3706654262686
AT11,DE93,796.0816021977662
AT11,DE94,859.7913509630157
AT11,DEA1,824.5625787878207
AT11,DEA2,796.5599072548914
AT11,DEA3,818.1049488026565
AT11,DEA4,749.6776790693114
AT11,DEA5,771.4208721434844
AT11,DEB1,728.7950259033607
AT11,DEB2,769.2255436815151
AT11,DEB3,663.3044181540074
AT11,DEC0,737.0343737265563
AT11,DED2,440.4656413899879
AT11,DED4,448.118226635727
AT11,DED5,510.34554373936726
AT11,DEE0,589.6404876631158
AT11,DEF0,859.1942516648708
AT11,DEG0,545.7355185572225
AT11,DK01,947.7128254766329
AT11,DK02,927.3096368482068
AT11,DK03,989.2190255918828
AT11,DK04,1074.2332903585855
AT11,DK05,1153.0122699806068
AT11,EE00,1395.2290485552055
AT11,EL30,1234.6078033342628
AT11,EL41,1267.4154321499045
AT11,EL42,1501.374695907804
AT11,EL43,1536.1523149864995
AT11,EL51,988.3301528426128
AT11,EL52,920.3766530038635
AT11,EL53,895.9476945884171
AT11,EL54,955.8211515055846
AT11,EL61,1010.5295329505813
AT11,EL62,1003.5320697793169
AT11,EL63,1124.7759225225352
AT11,EL64,1128.4922099792916
AT11,EL65,1228.4655834954895
AT11,ES11,2013.4915906636486
AT11,ES12,1819.9480364078997
AT11,ES13,1682.6091471391146
AT11,ES21,1575.232896561195
AT11,ES22,1524.4736824745346
AT11,ES23,1610.5384044556192
AT11,ES24,1529.1921263778117
AT11,ES30,1798.9786607404626
AT11,ES41,1816.9150530138859
AT11,ES42,1829.3565167217544
AT11,ES43,2059.774633796455
AT11,ES51,1332.9274333024914
AT11,ES52,1673.5542759350242
AT11,ES53,1420.3274101012175
AT11,ES61,2087.6440028816614
AT11,ES62,1811.6180849442787
AT11,ES63,2223.38804499382
AT11,ES64,2114.704901080786
AT11,ES70,3530.0077967649027
AT11,FI19,1682.9396653399256
AT11,FI1B,1518.9396982107162
AT11,FI1C,1569.1848758141452
AT11,FI1D,1976.0825830514661
AT11,FI20,1424.088290615963
AT11,FR10,1064.6593858408307
AT11,FRB0,1123.6679923357542
AT11,FRC1,928.6893128636028
AT11,FRC2,782.1707743361636
AT11,FRD1,1278.4715094931983
AT11,FRD2,1163.5831062794848
AT11,FRE1,1047.5788452500133
AT11,FRE2,1046.3510404937106
AT11,FRF1,687.6167038131289
AT11,FRF2,912.6403921058617
AT11,FRF3,772.9772436047584
AT11,FRG0,1320.9302314654935
AT11,FRH0,1445.5880163111854
AT11,FRI1,1358.0595734377619
AT11,FRI2,1161.916782958334
AT11,FRI3,1281.450148653842
AT11,FRJ1,1128.930946763831
AT11,FRJ2,1260.548878099977
AT11,FRK1,1042.9371571321362
AT11,FRK2,897.5182723328174
AT11,FRL0,937.9364572624819
AT11,FRM0,845.3741123660024
AT11,FRY1,7806.820055781903
AT11,FRY2,7888.4848844702
AT11,FRY3,8179.02238315362
AT11,FRY4,8548.887238942518
AT11,FRY5,7270.897608321585
AT11,HR03,392.27841015296383
AT11,HR04,218.44917431453493
AT11,HU11,194.13071295267787
AT11,HU12,210.0953135843197
AT11,HU21,134.1819591642901
AT11,HU22,74.39953458476316
AT11,HU23,188.97312410313597
AT11,HU31,304.64785233145165
AT11,HU32,367.11046400614197
AT11,HU33,295.9718805812443
AT11,IE04,1895.04878322288
AT11,IE05,1860.3764127936568
AT11,IE06,1751.6899660130675
AT11,IS00,2913.238150939835
AT11,ITC1,728.2016418054272
AT11,ITC2,731.128095827192
AT11,ITC3,697.3447751241334
AT11,ITC4,587.4928384113144
AT11,ITF1,622.2501321149248
AT11,ITF2,672.6027975566931
AT11,ITF3,762.3083494576127
AT11,ITF4,754.9472504263821
AT11,ITF5,785.7455383921019
AT11,ITF6,955.7831175640864
AT11,ITG1,1126.8978787146066
AT11,ITG2,1043.093720863194
AT11,ITH1,401.2210808466946
AT11,ITH2,443.188605645205
AT11,ITH3,427.84342855812525
AT11,ITH4,310.2665603861371
AT11,ITH5,545.5064599922734
AT11,ITI1,614.9623026319618
AT11,ITI2,604.138978078032
AT11,ITI3,540.5844753443428
AT11,ITI4,701.9021418531504
AT11,LI00,532.4362208334878
AT11,LT01,1007.412542620653
AT11,LT02,995.5203766243822
AT11,LU00,808.3267943727216
AT11,LV00,1173.390143067112
AT11,ME00,577.1755673236923
AT11,MK00,761.4505020038309
AT11,MT00,1307.8290625768993
AT11,NL11,941.1957402057905
AT11,NL12,978.0555774830362
AT11,NL13,919.9373999688778
AT11,NL21,899.7377113080784
AT11,NL22,913.6054690129603
AT11,NL23,966.839183174248
AT11,NL31,960.1115594207395
AT11,NL32,998.8770018410316
AT11,NL33,999.1793335124165
AT11,NL34,1010.8508304121116
AT11,NL41,934.6466728392229
AT11,NL42,867.6140936084171
AT11,NO01,1429.4757543128528
AT11,NO02,1591.2722855446689
AT11,NO03,1412.8460404791354
AT11,NO04,1419.7971803667738
AT11,NO05,1637.3332070105207
AT11,NO06,1829.2877180446958
AT11,NO07,2307.6974561396805
AT11,PL21,374.150316371154
AT11,PL22,348.6823866790018
AT11,PL41,527.5071383475907
AT11,PL42,677.0286701388962
AT11,PL43,514.2127016892184
AT11,PL51,390.41616603141415
AT11,PL52,354.64470555634654
AT11,PL61,624.6112565019687
AT11,PL62,758.9285287220124
AT11,PL63,753.5736385764053
AT11,PL71,501.37789229603834
AT11,PL72,476.77794930499186
AT11,PL81,608.2498450238784
AT11,PL82,491.0828293495572
AT11,PL84,779.6697886150268
AT11,PL91,610.8743767932511
AT11,PL92,615.3951342919844
AT11,PT11,2084.926163022394
AT11,PT15,2318.0960738438935
AT11,PT16,2156.5026076344016
AT11,PT17,2287.8466838256945
AT11,PT18,2229.537626748942
AT11,PT20,3757.8288555027225
AT11,PT30,3395.7558997449314
AT11,RO11,515.3141247899118
AT11,RO12,653.3083927447358
AT11,RO21,775.0988331852476
AT11,RO22,901.3962190796841
AT11,RO31,782.7997068165049
AT11,RO32,818.0480007718675
AT11,RO41,651.9821778856574
AT11,RO42,458.3433897633565
AT11,RS11,442.5420615284579
AT11,RS12,360.2481966748253
AT11,RS21,509.6714882729387
AT11,RS22,610.2193236979207
AT11,SE11,1325.3756730822615
AT11,SE12,1300.1156185604846
AT11,SE21,1083.797235422762
AT11,SE22,957.5616995190776
AT11,SE23,1196.443827553075
AT11,SE31,1474.0884783252116
AT11,SE32,1736.208373272791
AT11,SE33,2041.7980816784475
AT11,SI03,170.7364031052266
AT11,SI04,242.7445392621232
AT11,SK01,92.13231219230634
AT11,SK02,151.51373136671197
AT11,SK03,253.9782856135722
AT11,SK04,380.1340458467861
AT11,TR10,1179.506972171526
AT11,TR21,1101.9568893362894
AT11,TR22,1238.0247485962823
AT11,TR31,1334.5269572455747
AT11,TR32,1488.1137273840168
AT11,TR33,1411.3918448987001
AT11,TR41,1338.796180489473
AT11,TR42,1329.243651070378
AT11,TR51,1550.5830109556584
AT11,TR52,1694.10869261076
AT11,TR61,1656.542330907033
AT11,TR62,1897.1699570185701
AT11,TR63,2007.435583395173
AT11,TR71,1730.7314230804245
AT11,TR72,1840.356290120017
AT11,TR81,1423.4236225009704
AT11,TR82,1542.7475641288986
AT11,TR83,1706.2157649328908
AT11,TR90,1952.9542458542696
AT11,TRA1,2126.814098371981
AT11,TRA2,2297.625131310388
AT11,TRB1,2068.7927508275343
AT11,TRB2,2377.2650775756824
AT11,TRC1,2066.6478874578925
AT11,TRC2,2181.877287872961
AT11,TRC3,2316.8252522362127
AT11,UKC1,1481.2633216526808
AT11,UKC2,1509.7804988077494
AT11,UKD1,1568.9070106322456
AT11,UKD3,1483.3198346071144
AT11,UKD4,1513.7564205433855
AT11,UKD6,1491.7909603491687
AT11,UKD7,1519.9222038725936
AT11,UKE1,1382.2727439182772
AT11,UKE2,1448.8798279280313
AT11,UKE3,1427.2019428592284
AT11,UKE4,1455.7180669510983
AT11,UKF1,1406.8149757095719
AT11,UKF2,1367.086481175751
AT11,UKF3,1342.5115025248836
AT11,UKG1,1426.2537743208004
AT11,UKG2,1458.2071210762526
AT11,UKG3,1425.993264273232
AT11,UKH1,1256.2730283072055
AT11,UKH2,1304.1096358971533
AT11,UKH3,1242.9771466598786
AT11,UKI3,1284.698466095716
AT11,UKI4,1276.5972621184685
AT11,UKI5,1269.4232304793713
AT11,UKI6,1277.4748697058553
AT11,UKI7,1295.0586225944494
AT11,UKJ1,1348.0151621420698
AT11,UKJ2,1280.6075196228335
AT11,UKJ3,1347.9247608351934
AT11,UKJ4,1224.1364937441128
AT11,UKK1,1427.486353502825
AT11,UKK2,1429.5618471983073
AT11,UKK3,1588.2915535077443
AT11,UKK4,1522.9285045828562
AT11,UKL1,1538.9279614680509
AT11,UKL2,1502.7146525901185
AT11,UKM5,1683.6077780231494
AT11,UKM6,1793.6851675810435
AT11,UKM7,1662.2038890772737
AT11,UKM8,1703.5173299822789
AT11,UKM9,1666.4543103173253
AT11,UKN0,1750.3243234932133
AT11,UKN1,1795.6824859569035
AT12,AL01,771.2855077966366
AT12,AL02,838.3531594525672
AT12,AL03,925.012188325241
AT12,AT11,97.87080846205316
AT12,AT12,0
AT12,AT13,51.224772874034755
AT12,AT21,224.7570965393556
AT12,AT22,134.43909384032497
AT12,AT31,150.45622006129284
AT12,AT32,221.48544291478396
AT12,AT33,348.31981690228685
AT12,AT34,470.63702179928146
AT12,BE10,886.8604860312865
AT12,BE21,882.5055117444912
AT12,BE22,819.795727656231
AT12,BE23,927.6664752592668
AT12,BE24,875.1120513475546
AT12,BE25,974.5599138455088
AT12,BE31,865.7358630956421
AT12,BE32,901.4231385459996
AT12,BE33,790.350200604868
AT12,BE34,780.3861547266155
AT12,BE35,838.6577176874869
AT12,BG31,820.7114647188749
AT12,BG32,946.4954886943175
AT12,BG33,1046.4006006787458
AT12,BG34,1045.5837406703995
AT12,BG41,858.1904439162676
AT12,BG42,984.9890537902353
AT12,CH01,725.7783140110721
AT12,CH02,654.9670758211561
AT12,CH03,602.8916153286045
AT12,CH04,551.9047343820761
AT12,CH05,514.9578774106905
AT12,CH06,581.3534570716796
AT12,CH07,578.4342487448428
AT12,CY00,2042.6081435743038
AT12,CZ01,235.70197471433443
AT12,CZ02,226.9862121745152
AT12,CZ03,201.27786874800057
AT12,CZ04,308.63182067893524
AT12,CZ05,241.4010832357568
AT12,CZ06,124.59643002756745
AT12,CZ07,193.30636796803236
AT12,CZ08,240.01098402658243
AT12,DE11,487.9999447117074
AT12,DE12,549.4961571642772
AT12,DE13,576.0705477820244
AT12,DE14,481.15852630994067
AT12,DE21,319.42122804398457
AT12,DE22,242.5965633600703
AT12,DE23,309.33239158368247
AT12,DE24,394.06451768057553
AT12,DE25,390.5415274885432
AT12,DE26,486.1056311864344
AT12,DE27,401.9591764646494
AT12,DE30,511.65806612482686
AT12,DE40,501.647781529176
AT12,DE50,751.5531551906369
AT12,DE60,725.4504573975677
AT12,DE71,567.4393342330433
AT12,DE72,594.2106761968585
AT12,DE73,564.6592363412109
AT12,DE80,676.5260372461044
AT12,DE91,586.0137604524099
AT12,DE92,648.544185279536
AT12,DE93,711.9134779597944
AT12,DE94,776.4502956452822
AT12,DEA1,746.1626581095187
AT12,DEA2,720.1527164157025
AT12,DEA3,737.3312639188038
AT12,DEA4,667.1183996404329
AT12,DEA5,691.6890647100087
AT12,DEB1,654.5598938542137
AT12,DEB2,698.7629355656861
AT12,DEB3,594.0029265731677
AT12,DEC0,670.386246466786
AT12,DED2,358.9976888146403
AT12,DED4,364.3453879324595
AT12,DED5,426.40149977454627
AT12,DEE0,505.6810936051611
AT12,DEF0,775.3934831928367
AT12,DEG0,463.0287489176936
AT12,DK01,868.983158944072
AT12,DK02,846.8988050785615
AT12,DK03,906.084073827302
AT12,DK04,991.9072121561696
AT12,DK05,1071.3649495201817
AT12,EE00,1351.1817939209682
AT12,EL30,1318.7554563608153
AT12,EL41,1351.0070647257987
AT12,EL42,1585.440753515678
AT12,EL43,1620.2180759850485
AT12,EL51,1070.7541533581516
AT12,EL52,1004.5998291422251
AT12,EL53,979.8789659168956
AT12,EL54,1038.641189139316
AT12,EL61,1094.5717627641075
AT12,EL62,1085.042510992352
AT12,EL63,1207.8401573968777
AT12,EL64,1212.6074505736462
AT12,EL65,1311.9102314068587
AT12,ES11,1974.6567064012138
AT12,ES12,1781.911201566961
AT12,ES13,1648.145771929244
AT12,ES21,1543.2441833519379
AT12,ES22,1496.823545930934
AT12,ES23,1583.4875838428782
AT12,ES24,1508.8241540907668
AT12,ES30,1777.2551643799286
AT12,ES41,1787.1930442552202
AT12,ES42,1812.7183538547113
AT12,ES43,2038.3837191638256
AT12,ES51,1319.8034500958995
AT12,ES52,1665.4701731227813
AT12,ES53,1421.9791829858073
AT12,ES61,2075.965595206265
AT12,ES62,1805.801235134797
AT12,ES63,2214.7448946737723
AT12,ES64,2114.0640182546313
AT12,ES70,3517.8872236850243
AT12,FI19,1627.3240560466427
AT12,FI1B,1468.9943560374518
AT12,FI1C,1518.0155489944857
AT12,FI1D,1923.8697123504655
AT12,FI20,1363.7565592136405
AT12,FR10,1003.931631121581
AT12,FRB0,1070.6822763739574
AT12,FRC1,880.6070376114817
AT12,FRC2,735.9462965661357
AT12,FRD1,1216.748704314704
AT12,FRD2,1099.0972145438989
AT12,FRE1,977.1001026072738
AT12,FRE2,980.6272347572253
AT12,FRF1,630.2648265301451
AT12,FRF2,851.6594364750162
AT12,FRF3,711.161826450966
AT12,FRG0,1267.5695861830072
AT12,FRH0,1387.5991363236649
AT12,FRI1,1323.3080074778698
AT12,FRI2,1121.7915079220688
AT12,FRI3,1236.565640084834
AT12,FRJ1,1108.8976909614134
AT12,FRJ2,1234.4182571082915
AT12,FRK1,1005.8657314167319
AT12,FRK2,865.3988037246844
AT12,FRL0,925.2028018785765
AT12,FRM0,862.370998314621
AT12,FRY1,7755.61920762395
AT12,FRY2,7839.228082600778
AT12,FRY3,8147.158365961721
AT12,FRY4,8633.181464036348
AT12,FRY5,7355.095376800183
AT12,HR03,452.95023275062
AT12,HR04,292.0534947310445
AT12,HU11,252.85374291452865
AT12,HU12,269.3241724578043
AT12,HU21,202.26656244083267
AT12,HU22,144.49505299453233
AT12,HU23,271.0712581622982
AT12,HU31,346.3220638032939
AT12,HU32,418.13184579638107
AT12,HU33,367.8408922433529
AT12,IE04,1817.9914533160772
AT12,IE05,1787.2398382762121
AT12,IE06,1675.4490727863667
AT12,IS00,2828.930615430983
AT12,ITC1,710.2177926422477
AT12,ITC2,704.328134973319
AT12,ITC3,693.9290475722507
AT12,ITC4,571.7321358705218
AT12,ITF1,675.6422615110826
AT12,ITF2,732.1143870629083
AT12,ITF3,822.4920182632803
AT12,ITF4,827.7787735890041
AT12,ITF5,854.8347705956161
AT12,ITF6,1025.884907773715
AT12,ITG1,1188.032593136479
AT12,ITG2,1071.1987742429185
AT12,ITH1,377.11435541659114
AT12,ITH2,428.92559284749177
AT12,ITH3,430.2815428393465
AT12,ITH4,319.50099604808435
AT12,ITH5,557.5011218093958
AT12,ITI1,633.591274668662
AT12,ITI2,641.5716255861786
AT12,ITI3,582.0343407142932
AT12,ITI4,746.5041542051434
AT12,LI00,492.72248417477755
AT12,LT01,980.2811478845191
AT12,LT02,958.0433922582337
AT12,LU00,739.2851213607255
AT12,LV00,1133.3542452898657
AT12,ME00,660.194687862626
AT12,MK00,845.641133138089
AT12,MT00,1371.008443002625
AT12,NL11,858.0585043302193
AT12,NL12,895.7064806456095
AT12,NL13,837.4463827574518
AT12,NL21,818.2923165689411
AT12,NL22,833.7827282130495
AT12,NL23,885.9818186059756
AT12,NL31,880.7982061175707
AT12,NL32,918.7409679516127
AT12,NL33,921.0063242293369
AT12,NL34,934.8530971284323
AT12,NL41,857.210571142996
AT12,NL42,791.3712832767493
AT12,NO01,1351.8912980944556
AT12,NO02,1514.1630892612131
AT12,NO03,1333.8813921164563
AT12,NO04,1337.360846437053
AT12,NO05,1556.4450524536585
AT12,NO06,1754.5135424898388
AT12,NO07,2240.2763481509483
AT12,PL21,368.55797272136147
AT12,PL22,323.5476174722515
AT12,PL41,467.73563946483443
AT12,PL42,604.5662156343847
AT12,PL43,440.81142353339726
AT12,PL51,326.93434502179855
AT12,PL52,309.94475960839713
AT12,PL61,571.4728927081661
AT12,PL62,715.8766586642887
AT12,PL63,695.8630920179928
AT12,PL71,464.37130140355055
AT12,PL72,461.08592306036
AT12,PL81,601.0900180858913
AT12,PL82,497.7642160943556
AT12,PL84,753.6350162433191
AT12,PL91,581.3960510141628
AT12,PL92,585.7812155180278
AT12,PT11,2051.503748351621
AT12,PT15,2298.9385515303343
AT12,PT16,2127.331953062902
AT12,PT17,2262.0863779094057
AT12,PT18,2205.7515794930473
AT12,PT20,3708.5355099477333
AT12,PT30,3379.8725451324813
AT12,RO11,569.5640252825626
AT12,RO12,715.7049989694939
AT12,RO21,825.8854245667688
AT12,RO22,965.2728058120387
AT12,RO31,853.0233650290608
AT12,RO32,889.1304567158471
AT12,RO41,727.7170180928097
AT12,RO42,531.3327610976145
AT12,RS11,525.4279294851624
AT12,RS12,441.5477604710551
AT12,RS21,593.5172492956557
AT12,RS22,692.9233724537769
AT12,SE11,1261.291099845734
AT12,SE12,1231.4437274387437
AT12,SE21,1012.6599458077304
